REGION,CÓDIGO DANE DEL DEPARTAMENTO,departamento,codigo_municipio,nombre_municipio_x,vote_share_2002_r1_alvaro_uribe,vote_share_2002_r1_horacio_serpa,vote_share_2006_r1_alvaro_uribe,vote_share_2006_r1_carlos_gaviria,vote_share_2010_r1_gustavo_petro,vote_share_2010_r1_juan_manuel_santos,vote_share_2014_r1_clara_lopez,vote_share_2014_r1_oscar_ivan_zuluaga,vote_share_2018_r1_gustavo_petro,vote_share_2018_r1_ivan_duque,vote_share_2022_r1_blanco,vote_share_2022_r1_federico_gutierrez,vote_share_2022_r1_gustavo_petro,vote_share_2022_r1_no_marcados,vote_share_2022_r1_nulos,vote_share_2022_r1_rest,vote_share_2022_r1_rodolfo_hernandez,vote_share_2022_r1_sergio_fajardo,vote_share_2022_r2_blanco,vote_share_2022_r2_gustavo_petro,vote_share_2022_r2_no_marcados,vote_share_2022_r2_nulos,vote_share_2022_r2_rodolfo_hernandez,nombre_municipio_y,poblacion_total,poblacion_afrocolombiana,poblacion_indigena,poblacion_rural_dispersa,anos_escolaridad,hogares_con_internet,hogares_totales,pct_afro_colombian,pct_indigenous,pct_rural_disperso,years_schooling,internet_access_rate,ipm_score,nbi_rate,proyeccion_2022,population_2022,risk_level,is_pdet,coca_hectares,armed_group_presence,high_risk_flag
Región Centro Oriente,15,Boyacá,15764,Soracá,0.95,0.1519,0.95,0.107,0.1037,0.95,0.0726,0.6862,0.2006,0.9011,0.0106120434353405,0.0853899308983218,0.192497532082922,0.0019743336623889,0.0140671273445212,0.0111056268509378,0.6515301085883515,0.0328232971372161,0.0139990667288847,0.269715352309846,0.0011665888940737,0.0174988334111059,0.6976201586560896,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15763,Sotaquirá,0.95,0.1984,0.95,0.1397,0.1354,0.95,0.0948,0.6852,0.262,0.8998,0.0085219707057256,0.0524633821571238,0.2513981358189081,0.0026631158455392,0.0066577896138482,0.0058588548601864,0.6505992010652464,0.0218375499334221,0.0135527589545014,0.3368828654404646,0.0021781219748305,0.0118586640851887,0.6355275895450145,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,19,Cauca,19760,Sotara,0.2461,0.4906,0.2888,0.3456,0.3348,0.2178,0.2345,0.1379,0.648,0.1811,0.0242470648289943,0.1684532924961715,0.6217457886676876,0.0058703420112302,0.0219499744767738,0.009188361408882,0.1309341500765696,0.0176110260336906,0.019674355495251,0.7121212121212122,0.0045228403437358,0.0176390773405698,0.2460425146992311,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,68,Santander,68770,Suaita,0.95,0.0762,0.95,0.0537,0.052,0.95,0.0364,0.8543,0.1006,0.95,0.0048262548262548,0.071042471042471,0.0965250965250965,0.0009652509652509,0.0042471042471042,0.0059845559845559,0.8111969111969112,0.0052123552123552,0.0056974820804999,0.1273662929608527,0.000735158978129,0.0047785333578386,0.8614225326226796,,,,,,,,,,,,,,,,,,,,,,
Región Caribe,8,Atlántico,08770,Suan,0.2062,0.2805,0.242,0.1976,0.1914,0.1824,0.1341,0.1155,0.3705,0.1517,0.0172963131543013,0.4920345926263086,0.355484751934456,0.001820664542558,0.002730996813837,0.0043240782885753,0.1096950386891215,0.016613563950842,0.0176635889201124,0.4546366920915295,0.0010036130068245,0.0048173424327579,0.5218787635487756,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,19,Cauca,19780,Suárez,0.1818,0.5141,0.2134,0.3622,0.3509,0.1609,0.2458,0.1019,0.6791,0.1338,0.0231285749813479,0.1250932603829893,0.6515792091519522,0.0046008455608057,0.0421536931111663,0.0387963193235513,0.0967421039542402,0.0179059935339467,0.0312422718654686,0.7184073860357761,0.0038743714450581,0.0492951941307394,0.1971807765229577,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,73,Tolima,73770,Suárez,0.8766,0.1644,0.95,0.1158,0.1122,0.7757,0.0786,0.4912,0.2172,0.645,0.0085579803166452,0.2884039366709456,0.2083868207103123,0.0012836970474967,0.0077021822849807,0.0042789901583226,0.4664099272571673,0.0149764655541292,0.0100821508588498,0.2460791635548917,0.0014936519790888,0.0115758028379387,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,41,Huila,41770,Suaza,0.95,0.2096,0.95,0.1477,0.1431,0.95,0.1002,0.6453,0.2769,0.8474,0.0127468132966758,0.0787303174206448,0.2656835791052237,0.0026243439140214,0.0086228442889277,0.009372656835791,0.6127218195451137,0.0094976255936016,0.0150126060050424,0.343685537474215,0.0013752005500802,0.0093972037588815,0.6305294522117809,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25769,Subachoque,0.95,0.146,0.95,0.1028,0.0996,0.95,0.0698,0.6351,0.1928,0.8339,0.0163269778654394,0.1396011396011396,0.1849660311198772,0.0003287310979618,0.0135875520490905,0.0083278544817006,0.6030024106947184,0.0338593030900723,0.0275711159737417,0.2665207877461706,0.0010940919037199,0.0167396061269146,0.6880743982494529,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,19,Cauca,19785,Sucre,0.0468,0.7168,0.055,0.5049,0.4891,0.0414,0.3426,0.0262,0.9467,0.0345,0.0074766355140186,0.0451713395638629,0.908411214953271,0.0006230529595015,0.0062305295950155,0.0018691588785046,0.0249221183800623,0.0052959501557632,0.0073844687946641,0.9423535016674608,0.001191043353978,0.0057170080990948,0.0433539780848022,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,68,Santander,68773,Sucre,0.95,0.0813,0.95,0.0573,0.0555,0.95,0.0389,0.8581,0.1074,0.95,0.0046235138705416,0.0617569352708058,0.1030383091149273,0.0019815059445178,0.0036327608982826,0.0062747688243064,0.8147291941875826,0.0039630118890356,0.005913660555884,0.1363098758131283,0.0005913660555884,0.004435245416913,0.8527498521584861,,,,,,,,,,,,,,,,,,,,,,
Región Caribe,70,Sucre,70771,Sucre,0.2194,0.2759,0.2575,0.1943,0.1883,0.1942,0.1319,0.123,0.3644,0.1615,0.0098098583020467,0.4625166525372411,0.3496427273828267,0.0020588591498122,0.0054499212789148,0.0287029187356182,0.1167494247305316,0.0250696378830083,0.0105173695952406,0.4401359821523425,0.0014873047912461,0.0035057898650802,0.5443535535960905,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25772,Suesca,0.95,0.2544,0.95,0.1792,0.1736,0.8968,0.1216,0.5679,0.336,0.7457,0.0191744015632633,0.0545920859794821,0.3224230581338544,0.0007327796775769,0.0250366389838788,0.007572056668295,0.5392037127503664,0.0312652662432828,0.0272482893450635,0.4552785923753665,0.0009775171065493,0.0273704789833822,0.4891251221896383,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25777,Supatá,0.95,0.1053,0.95,0.0741,0.0718,0.95,0.0503,0.6959,0.139,0.9138,0.0140056022408963,0.1526610644257703,0.1334033613445378,0.0003501400560224,0.0070028011204481,0.0063025210084033,0.6607142857142857,0.0255602240896358,0.0165932949542837,0.1906535726379952,,0.0077886894683372,0.7849644429393837,,,,,,,,,,,,,,,,,,,,,,
Región Eje Cafetero - Antioquia,17,Caldas,17777,Supía,0.5988,0.1931,0.7027,0.136,0.1318,0.5299,0.0923,0.3355,0.255,0.4406,0.0262770137524557,0.3028814669286182,0.2446791093647675,0.0054027504911591,0.0552554027504911,0.0107236411263916,0.3185985592665357,0.0361820563195808,0.0333036220727655,0.3368446641277044,0.0040515355319666,0.0508062555708613,0.574993922696702,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,68,Santander,68780,Suratá,0.95,0.0737,0.95,0.0519,0.0503,0.95,0.0352,0.819,0.0973,0.95,0.0057747834456207,0.1020211742059672,0.0933589990375361,0.0038498556304138,0.0057747834456207,0.0048123195380173,0.7776708373435997,0.0067372473532242,0.0071748878923766,0.1192825112107623,0.000896860986547,0.0026905829596412,0.8699551569506726,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25779,Susa,0.95,0.1533,0.95,0.108,0.1046,0.95,0.0733,0.7225,0.2025,0.9487,0.0146609651802076,0.0675015271838729,0.1942577886377519,0.0006108735491753,0.0048869883934025,0.0076359193646915,0.6860109957238851,0.0244349419670128,0.0164208182577233,0.2521569718897857,0.0013915947676036,0.0094628444197049,0.7205677706651823,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15774,Susacón,0.95,0.1105,0.95,0.0779,0.0754,0.95,0.0528,0.6734,0.146,0.8843,0.0067024128686327,0.17828418230563,0.1400804289544236,0.0033512064343163,0.0073726541554959,0.0020107238605898,0.6394101876675603,0.0227882037533512,0.0081148564294631,0.2166042446941323,0.0037453183520599,0.0168539325842696,0.7546816479400749,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15776,Sutamarchán,0.95,0.1898,0.95,0.1337,0.1296,0.95,0.0907,0.6598,0.2507,0.8663,0.0083594566353187,0.0893416927899686,0.2405956112852664,0.0013061650992685,0.0020898641588296,0.0036572622779519,0.6264367816091954,0.0282131661442006,0.0141554702495201,0.2780710172744721,0.0004798464491362,0.005278310940499,0.7020153550863724,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25781,Sutatausa,0.95,0.1677,0.95,0.1181,0.1144,0.95,0.0802,0.7003,0.2215,0.9195,0.0223166843783209,0.0534891958908962,0.2125398512221041,0.0035423308537017,0.0155862557562876,0.0077931278781438,0.6648955012398158,0.0198370527807297,0.023103448275862,0.2848275862068966,0.0017241379310344,0.016551724137931,0.6737931034482758,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15778,Sutatenza,0.95,0.1662,0.95,0.1171,0.1134,0.95,0.0794,0.6189,0.2195,0.8128,0.0102632753235162,0.14413208389112,0.2106202588130299,0.002677376171352,0.0129406514948683,0.0071396697902722,0.5876840696117804,0.0245426149040606,0.0187678498572011,0.2717258261933905,0.0016319869441044,0.0134638922888616,0.6944104447164423,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25785,Tabio,0.95,0.2112,0.95,0.1488,0.1441,0.8695,0.101,0.5506,0.279,0.723,0.0200297316328925,0.1245598935920507,0.2676629371723652,0.0005476879743369,0.0118144120178389,0.0089194898677724,0.5228072920741726,0.0436585556685705,0.0285220397579948,0.3755794767030722,0.0003928655614048,0.0163432073544433,0.5791624106230848,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,27,Chocó,27787,Tadó,0.1137,0.4609,0.1335,0.3247,0.3145,0.1006,0.2203,0.0637,0.6087,0.0837,0.0185932292580249,0.2183827398701982,0.5841080512190844,0.0096474302753902,0.0534993860726188,0.0247325030696369,0.0605156990001754,0.030520961234871,0.0204587724736515,0.7044327340359579,0.004494730316181,0.0478921264724116,0.2227216367017979,,,,,,,,,,,,,,,,,,,,,,
Región Caribe,13,Bolívar,13780,Talaigua Nuevo,0.2409,0.2904,0.2827,0.2046,0.1982,0.2132,0.1388,0.135,0.3836,0.1773,0.0087738069762465,0.439760325272844,0.3680719024181468,0.0010699764605178,0.0027819387973464,0.0282473785576717,0.1281831799700406,0.0231114915471859,0.0166324051579144,0.4632778919828069,0.0007475238273219,0.0042982620071014,0.5150439170248552,,,,,,,,,,,,,,,,,,,,,,
Región Caribe,20,Cesar,20787,Tamalameque,0.5555,0.3742,0.6519,0.2636,0.2554,0.4915,0.1789,0.3113,0.4943,0.4088,0.0078870900788709,0.1828559568285595,0.4742631797426318,0.0008302200083022,0.0058115400581154,0.0203403902034039,0.2955583229555832,0.012453300124533,0.0072992700729927,0.5199860966284324,0.0013903371567605,0.0045185957594716,0.4668057003823427,,,,,,,,,,,,,,,,,,,,,,
Región Llano,85,Casanare,85400,Támara,0.95,0.1298,0.95,0.0914,0.0886,0.95,0.062,0.6534,0.1714,0.858,0.0072852760736196,0.1614263803680981,0.1644938650306748,0.0049846625766871,0.0095858895705521,0.0168711656441717,0.620398773006135,0.0149539877300613,0.0064080944350758,0.1858347386172006,0.0026981450252951,0.0057335581787521,0.7993254637436762,,,,,,,,,,,,,,,,,,,,,,
Región Llano,81,Arauca,81794,Tame,0.95,0.1861,0.95,0.1311,0.127,0.95,0.089,0.6456,0.2458,0.8478,0.0155828283342669,0.0958394866833019,0.2358812445892957,0.0024952895045067,0.0126292203493405,0.0105922493252533,0.6130264296990375,0.0139532515149972,0.0187404870624048,0.3025114155251142,0.0013793759512937,0.0099410197869101,0.667427701674277,,,,,,,,,,,,,,,,,,,,,,
Región Eje Cafetero - Antioquia,5,Antioquia,05789,Támesis,0.4085,0.1471,0.4794,0.1036,0.1004,0.3614,0.0703,0.2289,0.1943,0.3006,0.0200936883629191,0.4935897435897436,0.1863905325443787,0.0045611439842209,0.0161489151873767,0.0109714003944773,0.2173323471400394,0.0509122287968441,0.0211614764939281,0.2446795719610436,0.002284477576049,0.0108212095707586,0.7210532643982205,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,52,Nariño,52786,Taminango,0.0539,0.6814,0.0632,0.48,0.465,0.0477,0.3257,0.0302,0.9,0.0396,0.0114422230604803,0.0809757324280145,0.8635734942788885,0.0008801710046523,0.0064126744624669,0.0013831258644536,0.0286684270086759,0.0066641518923676,0.0094193147707276,0.8977331539178139,0.0004140358140979,0.0060035193044198,0.0864299761929406,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,52,Nariño,52788,Tangua,0.2197,0.5323,0.2578,0.375,0.3633,0.1944,0.2545,0.1231,0.7031,0.1617,0.0168152350081037,0.1450567260940032,0.6746353322528363,0.0024311183144246,0.0184359805510534,0.0093192868719611,0.1168962722852512,0.0164100486223662,0.0109536082474226,0.8226481958762887,0.0011275773195876,0.009020618556701,0.15625,,,,,,,,,,,,,,,,,,,,,,
Región Llano,97,Vaupés,97666,Taraira,0.3685,0.42,0.4325,0.2958,0.2866,0.3261,0.2007,0.2065,0.5547,0.2712,0.0140056022408963,0.1512605042016806,0.5322128851540616,0.0028011204481792,0.0084033613445378,0.0308123249299719,0.196078431372549,0.0644257703081232,0.02073732718894,0.6428571428571429,,0.0023041474654377,0.3341013824884792,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,91,Amazonas,91798,Tarapacá,0.6341,0.4418,0.7442,0.3112,0.3015,0.5612,0.2112,0.3554,0.5835,0.4666,0.0171149144254278,0.0513447432762836,0.5599022004889975,0.0073349633251833,0.0024449877750611,0.0220048899755501,0.3374083129584352,0.0024449877750611,0.0108459869848156,0.6008676789587852,0.0043383947939262,0.0130151843817787,0.3709327548806941,,,,,,,,,,,,,,,,,,,,,,
Región Eje Cafetero - Antioquia,5,Antioquia,05790,Tarazá,0.6915,0.3277,0.8115,0.2308,0.2236,0.6119,0.1566,0.3875,0.4328,0.5088,0.0177093677590201,0.1406818934127772,0.4152598477325389,0.0051307514068189,0.0114200595829195,0.0158887785501489,0.3679245283018867,0.0259847732538894,0.0222159332106976,0.5910570256119995,0.0029715579453799,0.0131597566152539,0.370595726616669,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,41,Huila,41791,Tarqui,0.95,0.1927,0.95,0.1357,0.1315,0.9336,0.0921,0.5912,0.2545,0.7764,0.0107391910739191,0.1617852161785216,0.2442119944211994,0.00139470013947,0.00697350069735,0.004741980474198,0.5613668061366807,0.008786610878661,0.011703187250996,0.3004233067729083,0.0008715139442231,0.0065986055776892,0.6804033864541833,,,,,,,,,,,,,,,,,,,,,,
Región Eje Cafetero - Antioquia,5,Antioquia,05792,Tarso,0.323,0.2,0.3791,0.1409,0.1365,0.2858,0.0956,0.181,0.2641,0.2377,0.0130529369108049,0.5181290790427846,0.2534445250181291,0.0018129079042784,0.0126903553299492,0.0032632342277012,0.1718636693255982,0.0257432922407541,0.0210734277247283,0.3292723081988805,0.0032927230819888,0.0092196246295686,0.6371419163648337,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15790,Tasco,0.95,0.2433,0.95,0.1714,0.166,0.9248,0.1163,0.5856,0.3213,0.769,0.0121212121212121,0.0746212121212121,0.3083333333333333,0.0015151515151515,0.0083333333333333,0.0079545454545454,0.556060606060606,0.031060606060606,0.0146801817546312,0.4016078294302691,0.00069905627403,0.0132820692065711,0.5697308633344984,,,,,,,,,,,,,,,,,,,,,,
Región Llano,85,Casanare,85410,Tauramena,0.95,0.1575,0.95,0.1109,0.1075,0.95,0.0753,0.7131,0.208,0.9364,0.0111428571428571,0.0692142857142857,0.1995714285714285,0.0008571428571428,0.0136428571428571,0.0182142857142857,0.6770714285714285,0.0102857142857142,0.0160340546293011,0.2570415040794608,0.0003547357218871,0.0145441645973749,0.7120255409719759,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25793,Tausa,0.95,0.1019,0.95,0.0718,0.0695,0.95,0.0487,0.7753,0.1346,0.95,0.0220873786407767,0.0638349514563106,0.129126213592233,0.0019417475728155,0.0169902912621359,0.0092233009708737,0.7361650485436894,0.020631067961165,0.0261998608856944,0.1910503130071875,0.0004637143519591,0.0171574310224901,0.7651286807326687,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,41,Huila,41799,Tello,0.8711,0.182,0.95,0.1282,0.1242,0.7709,0.087,0.4882,0.2404,0.641,0.0102432778489116,0.2403511980976769,0.2306566672763856,0.002194988110481,0.0074995427108103,0.0318273276019754,0.4635083226632522,0.0137186756905066,0.0095349615255938,0.2806958849113415,0.0010036801605888,0.0080294412847106,0.7007360321177651,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25797,Tena,0.95,0.1988,0.95,0.1401,0.1357,0.9291,0.095,0.5883,0.2626,0.7726,0.0087318087318087,0.1415800415800416,0.251975051975052,0.0012474012474012,0.0085239085239085,0.0062370062370062,0.5586278586278586,0.023076923076923,0.0121236613457264,0.3186502323701758,,0.0058597696504344,0.6633663366336634,,,,,,,,,,,,,,,,,,,,,,
Región Caribe,47,Magdalena,47798,Tenerife,0.1409,0.3655,0.1654,0.2574,0.2494,0.1247,0.1747,0.079,0.4827,0.1037,0.0158267388588088,0.4148271553519367,0.4631403581840899,0.0024989587671803,0.0041649312786339,0.0091628488129945,0.0749687630154102,0.0154102457309454,0.0147339226902409,0.5668226729069162,0.001386722135552,0.0039868261397122,0.4130698561275784,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25799,Tenjo,0.9423,0.204,0.95,0.1437,0.1392,0.8338,0.0975,0.528,0.2695,0.6934,0.0224415088333598,0.1414929173961483,0.2585548304949864,0.0007162183670221,0.0153589049816966,0.0074009231258952,0.5013528569154863,0.052681839885405,0.0300841403397364,0.3683124305445309,0.0009525321479599,0.0212732179711065,0.5793776789966661,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15798,Tenza,0.95,0.1352,0.95,0.0952,0.0922,0.95,0.0646,0.6773,0.1785,0.8894,0.0094059405940594,0.1128712871287128,0.1712871287128713,0.0024752475247524,0.0074257425742574,0.0074257425742574,0.6430693069306931,0.046039603960396,0.0143304970891177,0.2261531571876399,0.0026869682042095,0.0129870129870129,0.7438423645320197,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,54,Norte de Santander,54800,Teorama,0.3758,0.5764,0.4411,0.406,0.3933,0.3326,0.2755,0.2106,0.7612,0.2765,0.0102156640181611,0.0359440030268634,0.7304199772985244,0.0015134317063942,0.0128641695043511,0.0026485054861899,0.1999621642073401,0.0064320847521755,0.0101616628175519,0.8585065434949961,0.0006158583525789,0.0058506543494996,0.1248652809853733,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,41,Huila,41801,Teruel,0.8888,0.1319,0.95,0.0929,0.09,0.7865,0.063,0.4981,0.1742,0.654,0.0109409190371991,0.3279540481400437,0.1671225382932166,0.0010940919037199,0.0051969365426695,0.0035557986870897,0.4729212253829322,0.0112144420131291,0.0090842131107291,0.2229315001227596,0.0009820770930518,0.0076110974711514,0.7593911122023079,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,41,Huila,41797,Tesalia,0.95,0.1676,0.95,0.1181,0.1144,0.9161,0.0801,0.5801,0.2213,0.7618,0.0127034537514886,0.1963080587534736,0.2123858674077014,0.000992457324335,0.0127034537514886,0.0035728463676061,0.5508138150059547,0.0105200476379515,0.0166312125314252,0.2809901373041965,0.0011603171533552,0.0148907368013923,0.6863275962096307,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25805,Tibacuy,0.8142,0.2621,0.95,0.1846,0.1788,0.7205,0.1253,0.4563,0.3461,0.5991,0.0082203041512535,0.187422934648582,0.3321002877106453,,0.0094533497739416,0.0049321824907521,0.4332100287710645,0.0246609124537607,0.0163424124513618,0.4062256809338521,0.001556420233463,0.0070038910505836,0.5688715953307393,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15804,Tibaná,0.95,0.184,0.95,0.1296,0.1255,0.95,0.0879,0.6794,0.243,0.8922,0.013772749631087,0.057550418101328,0.2331529758976881,0.0012297097884899,0.0108214461387112,0.0100836202656173,0.6451057550418101,0.028283325135268,0.0153333333333333,0.3108888888888889,0.0008888888888888,0.0106666666666666,0.6622222222222223,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15806,Tibasosa,0.8004,0.301,0.9393,0.212,0.2054,0.7082,0.1439,0.4485,0.3975,0.5889,0.0133227597145122,0.1110229976209357,0.3814432989690721,0.0006344171292624,0.0087232355273592,0.0106264869151467,0.4258524980174464,0.0483743061062648,0.0178247734138972,0.4873111782477341,0.0006042296072507,0.0128398791540785,0.4814199395770392,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,25,Cundinamarca,25807,Tibirita,0.95,0.1926,0.95,0.1357,0.1314,0.95,0.0921,0.6417,0.2544,0.8427,0.0082742316784869,0.0945626477541371,0.2440898345153664,0.00177304964539,0.0047281323877068,0.0088652482269503,0.609338061465721,0.0283687943262411,0.0143769968051118,0.3024494142705005,0.0026624068157614,0.0090521831735889,0.6714589989350372,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,54,Norte de Santander,54810,Tibú,0.95,0.2436,0.95,0.1716,0.1662,0.9326,0.1164,0.5906,0.3217,0.7755,0.0163276231263383,0.073340471092077,0.3086723768736616,0.0031584582441113,0.0141862955032119,0.0097430406852248,0.5607601713062098,0.0138115631691648,0.0139839480033482,0.4133142941553006,0.0014771776059874,0.0085183908611945,0.562706189374169,,,,,,,,,,,,,,,,,,,,,,
Región Caribe,23,Córdoba,23807,Tierralta,0.4144,0.3907,0.4863,0.2752,0.2666,0.3667,0.1867,0.2322,0.516,0.3049,0.0157483535812165,0.2296396285842843,0.4951118746676484,0.0026588129422833,0.0106761565836298,0.0133758743404098,0.2204769501370311,0.0123123491634965,0.0159124326090508,0.6001306975984316,0.0015030223819637,0.0089854598921744,0.3734683875183793,,,,,,,,,,,,,,,,,,,,,,
Región Centro Sur,41,Huila,41807,Timaná,0.95,0.1502,0.95,0.1058,0.1025,0.95,0.0718,0.6333,0.1983,0.8316,0.0141321656050955,0.1591361464968153,0.1902866242038216,0.001592356687898,0.008061305732484,0.0119426751592356,0.6013136942675159,0.0135350318471337,0.0173016923513283,0.249881819041316,0.0009454476694714,0.0093599319277677,0.7225111090101163,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,19,Cauca,19807,Timbío,0.3476,0.432,0.4079,0.3043,0.2948,0.3076,0.2065,0.1948,0.5705,0.2558,0.0194334027383431,0.1824720802574295,0.5474162407722885,0.0032809640986813,0.0244179443498012,0.013754811029087,0.1849328033314404,0.0242917534229288,0.0233575812684701,0.660093203000682,0.0021595817231188,0.0240963855421686,0.2902932484655603,,,,,,,,,,,,,,,,,,,,,,
Región Pacífico,19,Cauca,19809,Timbiquí,0.0243,0.7508,0.0285,0.5289,0.5123,0.0215,0.3589,0.0136,0.95,0.0179,0.0041683474519295,0.0168078526287481,0.9514589216081754,0.0005378512841199,0.0063197525884093,0.0032271077047196,0.0129084308188785,0.0045717359150194,0.00159507804489,0.9835934829668452,,0.0022786829212715,0.0125327560669932,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15808,Tinjacá,0.95,0.2504,0.95,0.1763,0.1708,0.9141,0.1197,0.5789,0.3307,0.7601,0.0028625954198473,0.090648854961832,0.3172709923664122,0.0004770992366412,0.0052480916030534,0.0062022900763358,0.549618320610687,0.0276717557251908,0.0135640785781103,0.3797942001870907,0.0014031805425631,0.0070159027128157,0.59822263797942,,,,,,,,,,,,,,,,,,,,,,
Región Centro Oriente,15,Boyacá,15810,Tipacoque,0.95,0.1355,0.95,0.0955,0.0925,0.95,0.0648,0.7355,0.179,0.95,0.0059782608695652,0.0951086956521739,0.1717391304347826,0.0043478260869565,0.004891304347826,0.0038043478260869,0.6983695652173914,0.0157608695652173,0.010164569215876,0.228460793804453,0.0019361084220716,0.0077444336882865,0.7516940948693127,,,,,,,,,,,,,,,,,,,,,,
